start_time_sec,event_count,segment
27540.0,624.0,230323_001_0005_Tr1
27600.0,612.0,230323_001_0005_Tr1
27660.0,694.0,230323_001_0005_Tr1
27720.0,656.0,230323_001_0005_Tr1
27780.0,640.0,230323_001_0005_Tr1
27840.0,563.0,230323_001_0005_Tr1
27900.0,580.0,230323_001_0005_Tr1
27960.0,668.0,230323_001_0005_Tr1
28020.0,618.0,230323_001_0005_Tr1
28080.0,640.0,230323_001_0005_Tr1
28140.0,,230323_001_0005_Tr1
28200.0,673.0,230323_001_0006_Tr1
28260.0,650.0,230323_001_0006_Tr1
28320.0,653.0,230323_001_0006_Tr1
28380.0,666.0,230323_001_0006_Tr1
28440.0,660.0,230323_001_0006_Tr1
28500.0,667.0,230323_001_0006_Tr1
28560.0,658.0,230323_001_0006_Tr1
28620.0,693.0,230323_001_0006_Tr1
28680.0,636.0,230323_001_0006_Tr1
28740.0,583.0,230323_001_0006_Tr1
28800.0,643.0,230323_001_0006_Tr1
28860.0,672.0,230323_001_0006_Tr1
28920.0,652.0,230323_001_0006_Tr1
28980.0,658.0,230323_001_0006_Tr1
29040.0,,230323_001_0006_Tr1
